serial,title,language,info_url
SCES-03840SCES-13840,"FINAL FANTASY ANTHOLOGY  -  [ 2 DISCS ]
   Includes: 
	Final Fantasy IV + Final Fantasy V",[E],https://psxdatacenter.com/psx2/games/P/F/SCES-03840.html
SLES-04034SLES-14034,"FINAL FANTASY ORIGINS  -  [ 2 DISCS ]
   Includes: 
	Final Fantasy I + Final Fantasy II",[E],https://psxdatacenter.com/psx2/games/P/F/SLES-04034.html
SCES-03828SCED-50642,"FINAL FANTASY VI  -  [ 2 DISCS ]
   Includes: 
	Final Fantasy VI + Final Fantasy X [Demo]",[E],https://psxdatacenter.com/psx2/games/P/F/SCES-03828.html
SCES-00867SCES-10867SCES-20867,FINAL FANTASY VII  -  [ 3 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/F/SCES-00867.html
SCES-00868SCES-10868SCES-20868,FINAL FANTASY VII  -  [ 3 DISCS ],[F],https://psxdatacenter.com/psx2/games/P/F/SCES-00868.html
SCES-00869SCES-10869SCES-20869,FINAL FANTASY VII  -  [ 3 DISCS ],[G],https://psxdatacenter.com/psx2/games/P/F/SCES-00869.html
SCES-00900SCES-10900SCES-20900,FINAL FANTASY VII  -  [ 3 DISCS ],[S],https://psxdatacenter.com/psx2/games/P/F/SCES-00900.html
SLES-02080SLES-12080SLES-22080SLES-32080,FINAL FANTASY VIII  -  [ 4 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02080.html
SLES-02081SLES-12081SLES-22081SLES-32081,FINAL FANTASY VIII  -  [ 4 DISCS ],[F],https://psxdatacenter.com/psx2/games/P/F/SLES-02081.html
SLES-02082SLES-12082SLES-22082SLES-32082,FINAL FANTASY VIII  -  [ 4 DISCS ],[G],https://psxdatacenter.com/psx2/games/P/F/SLES-02082.html
SLES-02083SLES-12083SLES-22083SLES-32083,FINAL FANTASY VIII  -  [ 4 DISCS ],[I],https://psxdatacenter.com/psx2/games/P/F/SLES-02083.html
SLES-02084SLES-12084SLES-22084SLES-32084,FINAL FANTASY VIII  -  [ 4 DISCS ],[S],https://psxdatacenter.com/psx2/games/P/F/SLES-02084.html
SLES-02965SLES-12965SLES-22965SLES-32965,FINAL FANTASY IX  -  [ 4 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02965.html
SLES-02966SLES-12966SLES-22966SLES-32966,FINAL FANTASY IX  -  [ 4 DISCS ],[F],https://psxdatacenter.com/psx2/games/P/F/SLES-02966.html
SLES-02967SLES-12967SLES-22967SLES-32967,FINAL FANTASY IX  -  [ 4 DISCS ],[G],https://psxdatacenter.com/psx2/games/P/F/SLES-02967.html
SLES-02968SLES-12968SLES-22968SLES-32968,FINAL FANTASY IX  -  [ 4 DISCS ],[I],https://psxdatacenter.com/psx2/games/P/F/SLES-02968.html
SLES-02969SLES-12969SLES-22969SLES-32969,FINAL FANTASY IX  -  [ 4 DISCS ],[S],https://psxdatacenter.com/psx2/games/P/F/SLES-02969.html
SCES-03884,FIREBUGS,[E][D][Du][F][Fi][G][I][N][P][S][Sw],https://psxdatacenter.com/psx2/games/P/F/SCES-03884.html
SLES-00094,FIRO & KLAWD,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-00094.html
SLES-00252,FIRO & KLAWD,[F],https://psxdatacenter.com/psx2/games/P/F/SLES-00252.html
SLES-00253,FIRO & KLAWD,[G],https://psxdatacenter.com/psx2/games/P/F/SLES-00253.html
SLES-00254,FIRO & KLAWD,[S],https://psxdatacenter.com/psx2/games/P/F/SLES-00254.html
SLES-02085,FISHERMAN'S BAIT,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02085.html
SLES-02596,FISHERMAN'S BAIT 2 - BIG OL' BASS,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02596.html
SLES-03295,FISHERMAN'S BAIT 3,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-03295.html
SLES-00453,FLOATING RUNNER - QUEST FOR THE 7 CRYSTALS,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-00453.html
SCES-00985,FLUID,[E],https://psxdatacenter.com/psx2/games/P/F/SCES-00985.html
SLES-04156,FLYING SQUADRON,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-04156.html
SLES-03546,FOLLES POURSUITES,[F],https://psxdatacenter.com/psx2/games/P/F/SLES-03546.html
SLES-04047,FOOTBALL MADNESS,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-04047.html
SLES-02978,FOOTBALL MANAGER CAMPIONATO 2001,[I],https://psxdatacenter.com/psx2/games/P/F/SLES-02978.html
SLES-03606,FOOTBALL MANAGER CAMPIONATO 2002,[I],https://psxdatacenter.com/psx2/games/P/F/SLES-03606.html
SLES-03276,FORD RACING,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-03276.html
SLES-04109,FORD TRUCK MANIA,[E][F][G][S],https://psxdatacenter.com/psx2/games/P/F/SLES-04109.html
SLES-00298,FORMULA 1,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/F/SLES-00298.html
SLES-00859,FORMULA 1 '97,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/F/SLES-00859.html
SLES-01421,FORMULA 1 '98,[E][F][G][I][S][Fi],https://psxdatacenter.com/psx2/games/P/F/SLES-01421.html
SLES-03994,FORMULA GP,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-03994.html
SLES-00726,FORMULA KARTS - SPECIAL EDITION,[E][G][I][S],https://psxdatacenter.com/psx2/games/P/F/SLES-00726.html
SLES-02526,FORMULA NIPPON,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02526.html
SLES-02527,FORMULA NIPPON,[F][G],https://psxdatacenter.com/psx2/games/P/F/SLES-02527.html
SCES-01979,FORMULA ONE 99,[E][F][G][I],https://psxdatacenter.com/psx2/games/P/F/SCES-01979.html
SCES-02222,FORMULA ONE 99,[E][Fi][S],https://psxdatacenter.com/psx2/games/P/F/SCES-02222.html
SCES-02777,FORMULA ONE 2000,[E][Fi],https://psxdatacenter.com/psx2/games/P/F/SCES-02777.html
SCES-02778,FORMULA ONE 2000,[F][G],https://psxdatacenter.com/psx2/games/P/F/SCES-02778.html
SCES-02779,FORMULA ONE 2000,[I][S],https://psxdatacenter.com/psx2/games/P/F/SCES-02779.html
SCES-03404,FORMULA ONE 2001,[E][Fi],https://psxdatacenter.com/psx2/games/P/F/SCES-03404.html
SCES-03423,FORMULA ONE 2001,[F][G],https://psxdatacenter.com/psx2/games/P/F/SCES-03423.html
SCES-03424,FORMULA ONE 2001,[I][S],https://psxdatacenter.com/psx2/games/P/F/SCES-03424.html
SCES-03524,FORMULA ONE 2001,[R],https://psxdatacenter.com/psx2/games/P/F/SCES-03524.html
SCES-03886,FORMULA ONE ARCADE,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/F/SCES-03886.html
SLES-00745,FORSAKEN,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-00745.html
SLES-01086,FORSAKEN,[F],https://psxdatacenter.com/psx2/games/P/F/SLES-01086.html
SLES-01087,FORSAKEN,[G],https://psxdatacenter.com/psx2/games/P/F/SLES-01087.html
SLES-01088,FORSAKEN,[I],https://psxdatacenter.com/psx2/games/P/F/SLES-01088.html
SLES-01089,FORSAKEN,[S],https://psxdatacenter.com/psx2/games/P/F/SLES-01089.html
SLES-02298,FOX SPORTS NHL CHAMPIONSHIP 2000,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02298.html
SLES-00100,FRANK THOMAS BIG HURT BASEBALL,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-00100.html
SLES-01267,FRANKREICH 98 - DIE FUßBALL-WM,[G],https://psxdatacenter.com/psx2/games/P/F/SLES-01267.html
SLES-02820,FREESTYLE MOTOCROSS - MCGRATH VS. PASTRANA,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02820.html
SLES-03363,FREESTYLE SCOOTER,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-03363.html
SLES-00784,FRENZY!,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-00784.html
SLES-00704,FROGGER,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/F/SLES-00704.html
SLES-02853,FROGGER 2 - SWAMPY'S REVENGE,[E][F][G][I],https://psxdatacenter.com/psx2/games/P/F/SLES-02853.html
SLES-02423,FRONT MISSION 3,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-02423.html
SCES-01702,FUSSBALL LIVE,[G],https://psxdatacenter.com/psx2/games/P/F/SCES-01702.html
SCES-03074,FUSSBALL LIVE 2,[G],https://psxdatacenter.com/psx2/games/P/F/SCES-03074.html
SLES-01449,FUTURE COP L.A.P.D,[E][F],https://psxdatacenter.com/psx2/games/P/F/SLES-01449.html
SLES-01482,FUTURE COP L.A.P.D,[G],https://psxdatacenter.com/psx2/games/P/F/SLES-01482.html
SLES-03508,FUTURE RACER,[E],https://psxdatacenter.com/psx2/games/P/F/SLES-03508.html
SLES-01314,G.DARIUS,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-01314.html
SLES-00082SLES-10082,G-POLICE  -  [ 2 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/G/SLES-00082.html
SLES-00853SLES-10853,G-POLICE  -  [ 2 DISCS ],[F],https://psxdatacenter.com/psx2/games/P/G/SLES-00853.html
SLES-00854SLES-10854,G-POLICE  -  [ 2 DISCS ],[G],https://psxdatacenter.com/psx2/games/P/G/SLES-00854.html
SLES-00855SLES-10855,G-POLICE  -  [ 2 DISCS ],[I],https://psxdatacenter.com/psx2/games/P/G/SLES-00855.html
SLES-00856SLES-10856,G-POLICE  -  [ 2 DISCS ],[S],https://psxdatacenter.com/psx2/games/P/G/SLES-00856.html
SCES-01625,G-POLICE - WEAPONS OF JUSTICE,[E],https://psxdatacenter.com/psx2/games/P/G/SCES-01625.html
SCES-01917,G-POLICE - WEAPONS OF JUSTICE,[F],https://psxdatacenter.com/psx2/games/P/G/SCES-01917.html
SCES-01918,G-POLICE - WEAPONS OF JUSTICE,[G],https://psxdatacenter.com/psx2/games/P/G/SCES-01918.html
SCES-01919,G-POLICE - WEAPONS OF JUSTICE,[S],https://psxdatacenter.com/psx2/games/P/G/SCES-01919.html
SCES-01920,G-POLICE - WEAPONS OF JUSTICE,[I],https://psxdatacenter.com/psx2/games/P/G/SCES-01920.html
SLES-02212,GALAGA - DESTINATION EARTH,[E][F][G][I],https://psxdatacenter.com/psx2/games/P/G/SLES-02212.html
SCES-00269,GALAXIAN 3,[E],https://psxdatacenter.com/psx2/games/P/G/SCES-00269.html
SLES-00197,GALAXY FIGHT,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-00197.html
SLES-02328SLES-12328SLES-22328,GALERIANS  -  [ 3 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/G/SLES-02328.html
SLES-02329SLES-12329SLES-22329,GALERIANS  -  [ 3 DISCS ],[F],https://psxdatacenter.com/psx2/games/P/G/SLES-02329.html
SLES-02330SLES-12330SLES-22330,GALERIANS  -  [ 3 DISCS ],[G],https://psxdatacenter.com/psx2/games/P/G/SLES-02330.html
SLES-02791,GAUNTLET LEGENDS,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-02791.html
SLES-02931,GAUNTLET LEGENDS,[F],https://psxdatacenter.com/psx2/games/P/G/SLES-02931.html
SLES-02932,GAUNTLET LEGENDS,[G],https://psxdatacenter.com/psx2/games/P/G/SLES-02932.html
SLES-01241,GEKIDO - URBAN FIGHTERS,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-01241.html
SLES-04004,GEKIOH SHOOTING KING,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-04004.html
SLES-00133,GEX,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-00133.html
SLES-00596,GEX 3D - RETURN OF THE GECKO,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-00596.html
SLES-01299,GEX 3 - DEEP COVER GECKO,[E][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-01299.html
SLES-01908,GEX 3 - DEEP COVER GECKO,[F][G],https://psxdatacenter.com/psx2/games/P/G/SLES-01908.html
SCES-01050,GHOST IN THE SHELL,[E],https://psxdatacenter.com/psx2/games/P/G/SCES-01050.html
SCES-01074,GHOST IN THE SHELL,[F],https://psxdatacenter.com/psx2/games/P/G/SCES-01074.html
SCES-01075,GHOST IN THE SHELL,[G],https://psxdatacenter.com/psx2/games/P/G/SCES-01075.html
SCES-02543,GHOUL PANIC,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SCES-02543.html
SLES-01419,GLOBAL DOMINATION,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-01419.html
SLES-01422,GLOBAL DOMINATION,[F],https://psxdatacenter.com/psx2/games/P/G/SLES-01422.html
SLES-01423,GLOBAL DOMINATION,[G],https://psxdatacenter.com/psx2/games/P/G/SLES-01423.html
SLES-01424,GLOBAL DOMINATION,[I],https://psxdatacenter.com/psx2/games/P/G/SLES-01424.html
SLES-01425,GLOBAL DOMINATION,[S],https://psxdatacenter.com/psx2/games/P/G/SLES-01425.html
SLES-02213,GLOVER,[E][F][G][I],https://psxdatacenter.com/psx2/games/P/G/SLES-02213.html
SLES-00069,GOAL STORM,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-00069.html
SLES-01222,GOLDEN GOAL '98,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-01222.html
SLES-02952,GOLDIE,[E][F][G][Du],https://psxdatacenter.com/psx2/games/P/G/SLES-02952.html
SLES-03207,GP CHALLENGE,[E][F][G][I],https://psxdatacenter.com/psx2/games/P/G/SLES-03207.html
SCES-00984,GRAN TURISMO - THE REAL DRIVING SIMULATOR,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SCES-00984.html
SCES-02380SCES-12380,"GRAN TURISMO 2 - THE REAL DRIVING SIMULATOR  -  [ 2 DISCS ]
          Includes: 
		Arcade Disc + Simulation Disc",[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SCES-02380.html
SLES-00032,GRAND THEFT AUTO,[E][F][G][I],https://psxdatacenter.com/psx2/games/P/G/SLES-00032.html
SLES-00032SLES-03389SLES-01404,"GRAND THEFT AUTO [COLLECTOR'S EDITION SET]  -  [ 3 DISCS ] Includes: 
		Grand Theft Auto Disc + Mission Pack #1 - London 1969 + Grand Theft Auto 2 Disc",[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-00032CE.html
SLES-03389,GRAND THEFT AUTO - LONDON [SPECIAL EDITION],[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-03389.html
SLES-01714,GRAND THEFT AUTO - MISSION PACK #1 - LONDON 1969,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-01714.html
SLES-01404,GRAND THEFT AUTO 2,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-01404.html
SLES-02458,GRAND THEFT AUTO 2,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-02458.html
SCES-04090,GRANDE FRATELLO - IL GIOCO,[I],https://psxdatacenter.com/psx2/games/P/G/SCES-04090.html
SLES-02397SLES-12397,GRANDIA  -  [ 2 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/G/SLES-02397.html
SLES-02398SLES-12398,GRANDIA  -  [ 2 DISCS ],[F],https://psxdatacenter.com/psx2/games/P/G/SLES-02398.html
SLES-02399SLES-12399,GRANDIA  -  [ 2 DISCS ],[G],https://psxdatacenter.com/psx2/games/P/G/SLES-02399.html
SLES-00381,GRID RUN,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-00381.html
SCES-02885,GRIND SESSION,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SCES-02885.html
SLES-02223,GRUDGE WARRIORS,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-02223.html
SLES-01793,GUARDIAN'S CRUSADE,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-01793.html
SLES-01799,GUARDIAN'S CRUSADE,[F],https://psxdatacenter.com/psx2/games/P/G/SLES-01799.html
SLES-01800,GUARDIAN'S CRUSADE,[G],https://psxdatacenter.com/psx2/games/P/G/SLES-01800.html
SLES-01801,GUARDIAN'S CRUSADE,[I],https://psxdatacenter.com/psx2/games/P/G/SLES-01801.html
SLES-03208,GUBBLE,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-03208.html
SLES-02494,GUILTY GEAR,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-02494.html
SLES-03650,GUNDAM BATTLE ASSAULT,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-03650.html
SLES-03934,GUNDAM BATTLE ASSAULT 2,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-03934.html
SLES-03689,GUNFIGHTER - THE LEGEND OF JESSE JAMES,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-03689.html
SLES-02069,GUNGAGE,[E],https://psxdatacenter.com/psx2/games/P/G/SLES-02069.html
SLES-00027,GUNSHIP,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/G/SLES-00027.html
SLES-02693,GUTE ZEITEN SCHLECHTE QUIZ,[G],https://psxdatacenter.com/psx2/games/P/G/SLES-02693.html
SLES-02441SLES-12441,GUTE ZEITEN SCHLECHTE ZEITEN VOL.2,[G],https://psxdatacenter.com/psx2/games/P/G/SLES-02441.html
SLES-02980,GUTE ZEITEN SCHLECHTE ZEITEN VOL.3,[G],https://psxdatacenter.com/psx2/games/P/G/SLES-02980.html
SLES-01360,GUY ROUX FOOTBALL MANAGER SAISON 97/98,[F],https://psxdatacenter.com/psx2/games/P/G/SLES-01360.html
SLES-01934,GUY ROUX MANAGER '99,[F],https://psxdatacenter.com/psx2/games/P/G/SLES-01934.html
SLES-02612,GUY ROUX MANAGER 2000,[F],https://psxdatacenter.com/psx2/games/P/G/SLES-02612.html
SLES-03403,GUY ROUX MANAGER 2001,[F],https://psxdatacenter.com/psx2/games/P/G/SLES-03403.html
SLES-03584,HALUATKO MILJONAARIKSI,[Fi],https://psxdatacenter.com/psx2/games/P/H/SLES-03584.html
SLES-00033,HARD BOILED,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-00033.html
SLES-00851,HARD BOILED,[F],https://psxdatacenter.com/psx2/games/P/H/SLES-00851.html
SLES-00852,HARD BOILED,[G],https://psxdatacenter.com/psx2/games/P/H/SLES-00852.html
SLES-01539,HARD EDGE,[E][F][G],https://psxdatacenter.com/psx2/games/P/H/SLES-01539.html
SLES-00261,HARDCORE 4X4,[E][F][G],https://psxdatacenter.com/psx2/games/P/H/SLES-00261.html
SLES-03972,HARRY POTTER & THE CHAMBER OF SECRETS,[E][F][G],https://psxdatacenter.com/psx2/games/P/H/SLES-03972.html
SLES-03974,HARRY POTTER & THE CHAMBER OF SECRETS,[E][D][Du],https://psxdatacenter.com/psx2/games/P/H/SLES-03974.html
SLES-03975,HARRY POTTER & THE CHAMBER OF SECRETS,[E][N][Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-03975.html
SLES-03976,HARRY POTTER JA SALAISUUKSIEN KAMMIO,[Fi],https://psxdatacenter.com/psx2/games/P/H/SLES-03976.html
SLES-03973,HARRY POTTER Y LA CÁMARA SECRETA,[I][P][S],https://psxdatacenter.com/psx2/games/P/H/SLES-03973.html
SLES-03662,HARRY POTTER & THE PHILOSOPHER'S STONE,[E][F][G],https://psxdatacenter.com/psx2/games/P/H/SLES-03662.html
SLES-03663,HARRY POTTER & THE PHILOSOPHER'S STONE,[I][P][S],https://psxdatacenter.com/psx2/games/P/H/SLES-03663.html
SLES-03664,HARRY POTTER & THE PHILOSOPHER'S STONE,[Fi][N][Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-03664.html
SLES-03665,HARRY POTTER & THE PHILOSOPHER'S STONE,[E][D][Du],https://psxdatacenter.com/psx2/games/P/H/SLES-03665.html
SLES-02781,HARVEST MOON - BACK TO NATURE,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-02781.html
SLES-02738,HBO BOXING,[E][G],https://psxdatacenter.com/psx2/games/P/H/SLES-02738.html
SLES-00461SLES-10461,HEART OF DARKNESS  -  [ 2 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/H/SLES-00461.html
SLES-00462SLES-10462,HEART OF DARKNESS  -  [ 2 DISCS ],[F],https://psxdatacenter.com/psx2/games/P/H/SLES-00462.html
SLES-00463SLES-10463,HEART OF DARKNESS  -  [ 2 DISCS ],[G],https://psxdatacenter.com/psx2/games/P/H/SLES-00463.html
SLES-00464SLES-10464,HEART OF DARKNESS  -  [ 2 DISCS ],[I],https://psxdatacenter.com/psx2/games/P/H/SLES-00464.html
SLES-00465SLES-10465,HEART OF DARKNESS  -  [ 2 DISCS ],[S],https://psxdatacenter.com/psx2/games/P/H/SLES-00465.html
SLES-00156,HEBEREKE'S POPOITTO,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-00156.html
SLES-01562,HELLNIGHT,[E][F][G],https://psxdatacenter.com/psx2/games/P/H/SLES-01562.html
SLES-00586,HERC'S ADVENTURES,[G],https://psxdatacenter.com/psx2/games/P/H/SLES-00586.html
SLES-00642,HERC'S ADVENTURES,[I],https://psxdatacenter.com/psx2/games/P/H/SLES-00642.html
SLES-00645,HERC'S ADVENTURES,[S],https://psxdatacenter.com/psx2/games/P/H/SLES-00645.html
SLES-00653,HERC'S ADVENTURES,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-00653.html
SLES-00655,HERC'S ADVENTURES,[F],https://psxdatacenter.com/psx2/games/P/H/SLES-00655.html
SLES-04124,HERKULES,[E][G],https://psxdatacenter.com/psx2/games/P/H/SLES-04124.html
SLES-00555,HEXEN,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-00555.html
SLES-00115,HI-OCTANE,[E][F][G][S],https://psxdatacenter.com/psx2/games/P/H/SLES-00115.html
SLES-03602,HIDDEN & DANGEROUS,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/H/SLES-03602.html
SLES-01041,HOGS OF WAR,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-01041.html
SLES-02769,HOGS OF WAR,[I],https://psxdatacenter.com/psx2/games/P/H/SLES-02769.html
SLES-02767,HOGS OF WAR [FRONTSCHWEINE],[G],https://psxdatacenter.com/psx2/games/P/H/SLES-02767.html
SLES-02766,HOGS OF WAR [LES COCHONS DE GUERRE],[I],https://psxdatacenter.com/psx2/games/P/H/SLES-02766.html
SLES-02768,HOGS OF WAR [MARRANOS EN GUERRA],[S],https://psxdatacenter.com/psx2/games/P/H/SLES-02768.html
SLES-04050,HOT SHOT,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-04050.html
SLES-03595,HOT WHEELS - EXTREME RACING,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-03595.html
SLES-02198,HOT WHEELS - TURBO RACING,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-02198.html
SLES-01164,HUGO,[G],https://psxdatacenter.com/psx2/games/P/H/SLES-01164.html
SLES-01590,HUGO,[F],https://psxdatacenter.com/psx2/games/P/H/SLES-01590.html
SLES-01591,HUGO,[Du][P],https://psxdatacenter.com/psx2/games/P/H/SLES-01591.html
SLES-01592,HUGO,[D][Fi],https://psxdatacenter.com/psx2/games/P/H/SLES-01592.html
SLES-01593,HUGO,[N][Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-01593.html
SLES-01666,HUGO,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-01666.html
SLES-01667,HUGO,[I],https://psxdatacenter.com/psx2/games/P/H/SLES-01667.html
SLES-01668,HUGO,[S],https://psxdatacenter.com/psx2/games/P/H/SLES-01668.html
SLES-01805,HUGO 2,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-01805.html
SLES-01806,HUGO 2,[F],https://psxdatacenter.com/psx2/games/P/H/SLES-01806.html
SLES-01807,HUGO 2,[G],https://psxdatacenter.com/psx2/games/P/H/SLES-01807.html
SLES-01808,HUGO 2,[I],https://psxdatacenter.com/psx2/games/P/H/SLES-01808.html
SLES-01809,HUGO 2,[S],https://psxdatacenter.com/psx2/games/P/H/SLES-01809.html
SLES-01810,HUGO 2,[D],https://psxdatacenter.com/psx2/games/P/H/SLES-01810.html
SLES-01811,HUGO 2,[Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-01811.html
SLES-01812,HUGO 2,[N],https://psxdatacenter.com/psx2/games/P/H/SLES-01812.html
SLES-01813,HUGO 2,[P],https://psxdatacenter.com/psx2/games/P/H/SLES-01813.html
SLES-01815,HUGO 2,[Du],https://psxdatacenter.com/psx2/games/P/H/SLES-01815.html
SLES-02163,HUGO 2,[Fi],https://psxdatacenter.com/psx2/games/P/H/SLES-02163.html
SLES-02590,HUGO 3 - THE QUEST FOR THE SUNSTONES,[E][Du][F][G][Fi][I][N][Po][S][Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-02590.html
SLES-03573,HUGO 3 - THE QUEST FOR THE SUNSTONES,[Du][F][Po],https://psxdatacenter.com/psx2/games/P/H/SLES-03573.html
SLES-03487,HUGO 4 - BLACK DIAMOND FEVER,[E][Fi][Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-03487.html
SLES-03513,HUGO 4 - BLACK DIAMOND FEVER,[F][G][Du],https://psxdatacenter.com/psx2/games/P/H/SLES-03513.html
SLES-03514,HUGO 4 - BLACK DIAMOND FEVER,[I][S][P],https://psxdatacenter.com/psx2/games/P/H/SLES-03514.html
SLES-03686,HUGO 5 - FROG FIGHTER,[E][D][Du][F][Fi][G][I][N][P][S][Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-03686.html
SLES-03744,HUGO 5 - FROG FIGHTER,[F],https://psxdatacenter.com/psx2/games/P/H/SLES-03744.html
SLES-03836,HUGO 6 - THE EVIL MIRROR,[E][Du][Po],https://psxdatacenter.com/psx2/games/P/H/SLES-03836.html
SLES-03837,HUGO 6 - THE EVIL MIRROR,[Fi][N][Sw],https://psxdatacenter.com/psx2/games/P/H/SLES-03837.html
SLES-03838,HUGO 6 - THE EVIL MIRROR,[F][G][Du],https://psxdatacenter.com/psx2/games/P/H/SLES-03838.html
SLES-03839,HUGO 6 - THE EVIL MIRROR,[I][P][S],https://psxdatacenter.com/psx2/games/P/H/SLES-03839.html
SLES-02958,HUNCHBACK OF NOTRE DAME,[E][F][G],https://psxdatacenter.com/psx2/games/P/H/SLES-02958.html
SLES-03482,HVEM VIL VAERE MILLIONAER,[D],https://psxdatacenter.com/psx2/games/P/H/SLES-03482.html
SLES-03531,HYBRID,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-03531.html
SLES-02337,HYDRO THUNDER,[E][F],https://psxdatacenter.com/psx2/games/P/H/SLES-02337.html
SLES-00309,HYPER FINAL MATCH TENNIS,[E],https://psxdatacenter.com/psx2/games/P/H/SLES-00309.html
SLES-00746,IAN LIVINGSTONE'S DEATHTRAP DUNGEON,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/I/SLES-00746.html
SLES-00235,IMPACT RACING,[E],https://psxdatacenter.com/psx2/games/P/I/SLES-00235.html
SCES-02149SCES-12149,IN COLD BLOOD  -  [ 2 DISCS ],[E],https://psxdatacenter.com/psx2/games/P/I/SCES-02149.html
SLES-02983,IN EINEM LAND VOR UNSERER ZEIT - DIE RÜCKKEHR INS GROSSE TAL,[G],https://psxdatacenter.com/psx2/games/P/I/SLES-02983.html
SLES-00342,IN THE HUNT,[E],https://psxdatacenter.com/psx2/games/P/I/SLES-00342.html
SLES-02933,INCREDIBLE CRISIS,[E][F][G][I][S],https://psxdatacenter.com/psx2/games/P/I/SLES-02933.html
